rowname,Gm10847,Gm10851,Gm12752,Gm12753,Gm12801,Gm12802,Gm12818,Gm12832,Gm12864,Gm12877
CPZ,0,1.359928399499088,0,0,0,0.8241404039694296,1.8028615348065051,0,1.0840553842051537,0
CR1,550.5007721161103,448.3589898244983,218.2621937898239,244.64268649646888,290.1944536586253,628.8020372137782,82.63923529712756,70.6087460527761,538.7104299176038,199.2420205299422
CR1L,4.026051659898396,6.373534468779669,15.11763988100197,24.40456360220316,15.648057218027258,22.54568575221603,2.1077948610418566,3.2911707431352126,3.1406661170907504,26.385277822129332
CR2,2175.548295723807,1844.2801733952497,779.7382278793617,1595.1778702650586,899.6491605753944,1795.0631512102448,767.793981341519,639.4441875855147,2415.4106253244286,1084.7034321309966
CR318637.1,0,0,0,0,0,0,0,0,0,0
CR354443.1,0,0,2.0245233682097874,0,1.2490017298994185,0,0,0,2.1764463237972715,0
CR381572.1,0,0,0,0,0,0,0,0,0,0
CR381572.2,0,0,0,0,0,0,0,0,0,0
CR381653.2,0,8.407162744456372,44.13592369078418,5.634450700786012,11.15998796484261,1.5986689187636147,1.8272107686001708,1.714131492202529,2.2385111253709495,4.6485733882984865
CR381670.1,6.821858053875563,5.462967674179331,25.586382489759124,19.348722813773488,28.41428157415845,3.290685923672065,2.711333043649625,13.438718067464112,5.4453177474577075,1.1224545560514405
CR382285.1,0,0,4.114916057420915,2.004589702111375,0,0,1.8215140881534313,0,0,1.1333972283383524
CR382333.1,0,0,0,0,3.7053328273070107,0,0,0,0,0
CR383656.1,0,0,0,0,0,0,0,0,0,1.1070904065109621
CR383656.11,0,0,0,0,0,0,0,0,0,0
CR383656.13,0,0,0,0,0,0,0,0,0,0
CR383656.2,0,0,0,0,0,0,0,0,0,0
CR383656.3,0,0,0,0,0,0,0,0,0,0
CR383656.4,0,0,0,0,0,0,0,0,0,0
CR383656.5,0,0,0,0,0,0,0,0,0,0
CR383656.6,0,0,0,0,0,0,0,0,0,0
CR383656.7,0,0,0,0,0,0,0,0,0,0
CR383656.8,0,0,0,0,0,0,0,0,0,0
CR383656.9,0,0,0,0,0,0,0,0,0,0
CR383658.1,0,0,0,0,0,0,0,0,0,0
CR383658.2,1.1257492732271475,0,0,0,0,0,0,0,0,0
CR388205.1,0,2.762136235044593,0,0,0,4.858952845315569,2.7212932180188316,0,2.2059949400173373,0
CR388220.1,0,0,0,0.6639732490349278,0,0,1.8665784779331898,0,0,0
CR391992.1,0,0,0,0.6486865809261652,0,1.4304870933311948,0.983579763040325,0.9448682389001407,0,0
CR392039.2,0,0,0,0,0,0,0,0,0,0
CR392039.4,0,0,0,0,0,0,0,0,0,0
CR545473.1,0,0,0,0,0,0,0,0,0,0
CR589904.1,0,0,0,0,0,0,0,0,0,0
CR589904.2,0,0,2.0503410124903114,0,3.7219071621723616,1.6466236236437108,0,0,1.0965374871327276,0
CR753309.1,0,0,1.0403240071817281,0,0,30.69923124786068,0,0,0,0
CR753841.1,0,0,0,0,0,0,0,0,0,0
CR753841.2,0,0,0,0,0,0,0,0,0,0
CR753842.1,28.855182763189234,52.66234347476845,28.922862553854472,6.257444540731632,30.73987033658692,0,12.670330553133041,36.47249730967067,19.933358649594897,56.26962562684358
CR753845.2,0,0,0,0,0,0,0,0,0,0
CR759747.1,0,0,0,0,0,0,0,0,0,0
CR759762.1,0,0,0,2.544008822274055,2.6715117058103943,0,0,0,0,0
CR759763.1,0,2.762136235044593,0,0,0,4.858952845315569,2.7212932180188316,0,2.2059949400173373,0
CR759790.1,0,0,0,0.6450477162366168,0,0,0,0.8468630844658463,2.2057769090444794,0
CR759814.1,0,0,0,0.7967331410060697,0,0,0,1.0250150939332792,0,0.9791855399288828
CR759815.2,0,0,0,0,0,0,0,0,0,0
CR759828.1,0,0,0,0.8005044794571843,0,0,0,1.029867005618341,0,0.9838205172976487
CR759834.1,0,0,0,0,0,0,0,0,0,0
CR769767.1,0,0,0,0,0,0,0,0,0,0
CR769775.1,0,0,0,0,0,0,0,0,0,0
CR769776.1,0,0,0,0,0,0,0,0,0,0
CR769776.2,1.125749273227147,0,0,0,0,0,0,0,0,0
CR788234.1,0,0,0,0,0,0,0,0,0,0
CR788268.1,0,0,0,0,0,0,0,0,0,0
CR848007.1,0,0,0,0,0,0,0,0,0,0
CR848007.2,0,0,0,0,0,0,0,0,0,0
CR848007.3,0,0,0,0,0,0,0,0,0,0
CR854858.1,0,0,0,0,0,0,0,0,0,0
CR854858.2,0,0,0,0,0,0,0,0,0,0
CR854858.3,0,0,0,0,0,0,0,0,0,0
CR854858.5,0,0,0,0,0,0,0,0,0,0
CR925767.1,0,0,0,0,0,0,0,0,0,0
CR933540.1,0,0,0,0,0,0,0,0,0,0
CR933540.2,25.15127919856638,0,0,0,0,0,0,0,0,0
CR933540.4,0,0,0,0,0,0,0,0,0,0
CRABP1,0,1.4105341777218758,0,0,0,0.8002073449819223,0,0,0,0
CRABP2,1.727776756787182,4.240076513526006,0.5128983485005494,0.6536127964127316,0.6270587369438746,1.7803960863092996,9.060502385098657,2.781512219231656,0,3.4398606075620974
CRACD,73.8708313689867,1.8319145029326673,17.149442960686496,24.01286650992227,4.970725926737382,8.97950689627203,0,22.706872073257642,55.43109668801864,13.658236491460611
CRACDL,0.36935539360608666,0,6.3047404407566825,0,0,0,0,0,0,0
CRACR2A,104.10301174534362,98.76273112219448,111.01118447792447,102.0413984092473,123.56501311602831,100.98478263498596,90.4905938858194,95.4857756303131,140.17714592071908,103.58640816053044
CRACR2B,26.38505408300608,27.224794214934818,26.42048819756334,12.095429643669066,29.330786563870316,14.112982403320265,24.846991403669694,45.00209522589404,24.70924272420334,32.288437151723365
CRADD,47.037282729683604,15.11936766654942,29.222046566667867,18.89642868138728,20.41679437264059,17.20123812138398,10.960179064567797,19.06885726801501,14.178063637657122,36.22716631406045
CRAMP1,155.37197498064268,92.88067140147679,262.3223287966818,225.70079236763783,204.98178264104183,257.681624087418,164.60915994779882,117.69246488033107,173.90481646692248,131.907700877415
CRAT,42.57167434371658,19.759096603131287,30.64224440594167,68.91012038281761,29.566308039832794,80.36131548378982,98.22228550919942,59.09031435169642,40.54598610949067,74.26468752997927
CRB1,1.2907870204290481,0,0,0.5240500658013284,0,0,0,0.9544265017562504,0,0
CRB2,4.490823265129161,8.057797043091503,0,6.718183422675746,2.0514506496456684,6.214700253952611,4.3932787112361105,3.4683124248816615,0,4.064795847021808
CRB3,7.954787253557058,3.3806437339049227,15.169953015895667,3.015983245858533,7.312862523477981,5.06238851218344,4.785256353027826,4.3705108095172776,15.002935435223879,9.47899157604868
CRB3P1,0,0,0,0,0,0,0,0,0,0
CRBN,309.04454155627127,288.3851268352775,279.64548198906715,275.6335141790481,266.4414094038791,266.91175356942057,199.68728021789138,252.36772511919193,224.599758335002,233.3928142642483
CRCP,233.66889100532129,170.54833946892106,212.2567155249887,232.02027186116766,263.6401172821456,215.59647878918713,259.6447605097425,218.29026319843786,357.380418895374,375.4743416554945
CRCT1,0,0,0,0,0,0,0,0,0,0
CREB1,818.6841516923861,678.0257158165008,1023.5680129433333,585.7931532837588,846.5445009055558,717.2456204149985,660.4300564338719,835.0172819901894,821.8490305329451,610.60487991669
CREB3,108.20029380945991,124.49459373701391,91.94016500695744,167.24940606232744,96.36369250385457,117.3463380844107,174.52302520781325,142.1278419210627,120.03033472700317,159.77508220094603
CREB3L1,16.52681387213222,124.57538656053323,54.1539596788099,49.49637906282669,30.967873842258072,43.86085408421088,48.397730898863195,15.700011875519495,75.0756061383236,56.10484959048005
CREB3L2,1393.332355790521,1009.5925747775564,1443.6696539231925,1479.7515357599893,1433.399629815665,959.4148755152571,1149.1348461417383,1403.685271138024,863.0142661427569,1092.0730655546602
CREB3L3,0,2.398657097390658,9.1054389770247,0,1.9689749798456135,0,0,0,0,1.7791457099814434
CREB3L4,41.631024173597,45.89839323104595,30.90117655956818,50.098406694661016,26.969223207055173,92.68464192602428,58.12242163320863,41.01848293998715,41.65617874627134,31.273749174251407
CREB5,310.12526208229195,154.35328227017075,72.20429066479016,630.9787025631565,240.4032080517677,96.38048487611042,139.19999284791317,12.874293236636504,989.2286899054936,26.803291781512712
CREBBP,851.5865160779891,767.0070689453775,1287.5110497300977,688.6769366075753,788.6252081908866,811.9319208380341,731.1104594368111,641.2837276428997,579.9509697950967,999.2665379341328
CREBL2,397.89908593934433,342.55104229012477,379.3625260507807,359.69366177392715,326.0565449484282,333.16301224413996,462.4352662230902,387.75945785618165,341.8903793656647,452.2238388826358
CREBRF,584.2805692351602,451.97504238004376,615.2456138709667,429.6664327168039,608.2906688203877,534.1149491529069,555.8969855982139,732.709366436073,568.5916742347628,331.8337292779221
CREBZF,1330.175428975805,1266.5491530905526,836.5477765864289,929.0316819382763,859.7020354061117,1263.8876404359605,1177.3805514388262,1348.9336657117426,1093.976900565722,1196.8895202009583
CREG1,160.08074324581824,74.92607615680203,82.11724414412218,172.4878007414439,121.08834128666014,99.75704094808498,153.53891519704183,113.19924580397772,174.95085827659784,92.92107326457871
CREG2,0,0,0,1.7215841730987265,0,0,0.1684121628280112,0,2.3019345631951706,0
CRELD1,122.47457816476137,118.71026118092178,83.39669855164632,105.0740432872853,139.6404840509073,100.72527743594323,135.48500613181207,99.93100727585959,114.94355100930174,153.33933393857168
CRELD2,99.80669106637568,123.61727829432469,186.25545556646827,185.78294449739067,114.4805333147975,164.9643445191335,305.0778663346538,206.29603781215667,236.35050965775116,149.5780849885689
CREM,186.02010418940372,195.7859627848996,139.23858390080161,361.0399370733749,218.87301461798498,134.59555165031645,153.2490545840898,164.0083081194589,232.04259199289746,257.698365426524
CRH,0,0,0,0,0,0,0,0,0,0
CRHBP,2.8699008690211114,4.322058597541983,3.457225564571504,0,0,0,0,0,2.3730518862581484,0
CRHR1,0,0,0,0,0,0,0,0,0,0
CRHR2,1.1254062876834436,0,0,0,0,0,0,0,2.1547167195281203,0
CRIM1,283.3073646182633,121.95812913215293,597.0556422744293,87.5125943692521,264.641456035181,671.1621493790361,301.84162870811195,466.60520809593515,33.68663221150376,325.6877052524864
CRIP1,88.05626811159678,135.1226106110319,258.1088377034945,425.4876512459753,279.844499400293,173.07059567893043,418.7624174796846,320.48001480982174,198.3009562940626,541.6057890547514
CRIP1P1,0,0,0,0,0,0,0,0,0,0
CRIP1P2,0,0,0,0,0,0,0,0,0,0
CRIP1P3,0,0,0,0,0,0,0,0,0,0
CRIP1P4,0,0,0,0,0,0,0,0,0,0
CRIP2,0.6526102236493556,4.910539734693034,2.1853271665123986,0.8127163246371927,0,0,1.7407697123581536,0.7849065567174675,2.8885327200593802,0.863762797451562
CRIP3,21.322516438527042,14.788980342005207,37.03826863034651,16.612385743220425,34.46834883635447,41.33380917158216,5.643703289446795,18.272171355729725,21.159749585790095,30.14307840936192
CRIPT,98.75594565613672,143.17348891380198,262.46045739593694,99.23670750488346,190.24709005013932,111.32311155269632,134.5942734038673,95.63594534258914,94.57565692846838,91.83249732231386
CRISP1,0,0,0,0,0,0,0,0,0,0
CRISP2,0,0,1.0342844283631285,0,0,0,0,0,0,0
CRISP3,0,0,0,0,0,0,0,0,0,0
CRISPLD1,0,0,0,0.6878278212590645,0,0,0,0,0,0
CRISPLD2,1.9324544784412983,0,0.8820530607134904,0.5828876322142545,0,0.7108625164956829,1.5432605084925926,22.882773850408668,2.1679879130974524,0
CRK,253.22761877624632,273.08303915360585,235.47432514376607,281.8652989679823,195.77508452645907,314.1648501035983,250.62972613117412,330.22438413589487,345.7295692402999,264.07221545072116
CRKL,877.6992949684886,841.4126592726294,982.745621369449,1023.178324584585,1066.433691217129,1208.1171439188681,866.9731894202522,908.4096985041747,987.7517927093853,709.3034763575748
CRLF1,0,0,0,0,0,0,0,0,0,0
CRLF2,0,1.1914994362328388,0,38.691338907274336,1.0764859528888922,2.5889571286794797,30.60540564412053,2.7045519618004734,1.5693052148626079,7.393065929464075
CRLF3,383.85675570110806,356.2287674100563,393.3481201879184,372.9171247290671,356.30210047226274,540.4811833173953,304.74339434590763,462.2428702698909,465.6490237338593,312.77605585357304
CRLF3P1,0,0,0,0,0,0,0,0,0,0
CRLF3P2,0,0,0,0,0,0,0,0,0,0
CRLF3P3,0,0,0,0,0,0,0,0,0,0
CRLS1,276.15203901962593,254.73639714472944,361.71835158858914,376.84812314976415,333.1525562531557,386.57843080370475,256.95787549856374,289.6751302019193,250.8222955563434,230.44786999564914
CRMP1,2.5042437895459813,0,1.1354403079721949,0.5572605685684852,1.3652909326367653,0,1.721091761576107,0.7982417717471315,0,0
CRNKL1,301.5920081908205,292.4823355229163,331.0199129978624,239.07664965290607,245.1270431473667,272.9486031876151,267.5387058877625,260.61156533506613,321.35904834154076,297.04043844579434
CRNN,0,0,0,0,0,0,0,0,0,0
CROCC,83.13102316948537,109.29008460777818,21.0361854287329,29.845416686027562,28.7618277913495,22.170657622582205,33.02268246611557,19.996155253055214,34.0511575439603,14.663226341754855
CROCC2,0,0,0,0,0,0,0,0,0,0
CROCCP1,0,0,0,0,0,0,0,0,0,0
CROCCP2,146.739851765808,134.58483079730735,81.24724436080902,126.61055551336435,124.6239882675868,158.71553411402516,113.31557459256247,136.15844720420856,120.08056131122382,81.45768366364484
CROCCP3,54.27248930313859,39.50209645668823,168.3457142871012,37.68875512808958,16.832624125287197,33.444052173939816,57.51339740513537,6.243012836539547,18.165175172013694,31.00059975239836
CROCCP4,0,1.366201480261322,0,0,0,0,1.7837503982287424,0,0,0
CROCCP5,0,0,0,0,0,0,0,0,0,0
CROT,85.72026951313413,69.5275023517213,156.59522563147098,185.53161360267532,115.30697896997002,150.60607991134108,95.686024286313355,84.9683345250501,171.28180504538466,134.25835890795804
CRP,0,0,0,0,0,0,0,0,0,0
CRPP1,0,0,0,0,0,0,0,0,0,0
CRPPA,0,0,0.46071322752208843,1.2194711217528018,5.341577454150461,2.956025101661126,0.8053271617657802,1.1191002716069836,5.868050442019948,2.0159234848369243
CRTAC1,0,0,0,0,0,0,0,0,0,0
CRTAM,2.1292751929877705,0,0,1.7007628808330983,7.140805596928731,1.5545985032843088,4.524871247962565,0,2.75882723827623,0
CRTAP,197.2769925454259,218.27017691051574,200.6753805161832,168.9386755460014,267.4286224663519,229.92803377606796,285.4094607791445,428.6143522605812,253.28183746784376,271.9158670128043
CRTC1,28.566221204471415,40.247904037074804,65.86962894136312,41.938209280662065,63.486138304360516,35.99229501015183,44.727002449914465,26.07147338177616,46.994199072911904,48.57492572528553
CRTC1P1,0,0,0,0,0,0,0,0,0,0
CRTC2,582.793402659863,597.7795946534993,782.315894520156,460.61275861696527,924.8690840440779,358.47361409047846,296.55508576852935,304.817455200778,500.32003372434343,651.0369166515611
CRTC3,338.18684933267923,427.55233193132466,643.577942617897,261.7944721778432,635.4574319086096,406.4615791504886,349.32267834915757,376.5372240742614,411.8275537403077,459.548903776184
CRX,0,0,0,0,0,0.8320263444856709,0.9036587029185976,0,0,0
CRY1,59.75052010307019,34.94765819284894,10.960241426159307,163.85108371575865,35.568102804817045,33.56944848669151,201.28214234118397,128.6749881098895,106.80021054126293,6.522791046782247
CRY2,162.5533729510519,235.78165277587794,114.69343462670298,148.0782342920043,76.36652840829183,155.35264782054907,194.68887681280052,275.78513571029396,241.05940697728147,107.97296903373622
CRYAA,0,0,0,0,0,0,0,0,0,0
CRYAA2,0,0,0,0,0,0,0,0,0,0
CRYAB,2.8997497505377585,0,4.5479836231001505,0.39895226261802397,4.264256600380064,2.4856639062452635,0.8593847139474298,4.435048507699045,2.5943584618898803,2.8961426737614455
CRYBA1,0,0,0,0,0,0,0,0,0,0
CRYBA2,0,0,0,0,0,0,0,0,0,0
CRYBA4,0,0,1.6962488614205746,0,0,0,0,1.1631688059386411,0.9414862029602007,0
CRYBB1,0,0,0,0,0,0,0,0,0,0
CRYBB2,0,0,0,0,0,0,0,0,0,0
CRYBB2P1,108.14788562193068,108.47707126859059,176.97770937754936,101.28551659858822,153.67545663809994,101.50886450459831,130.9403902609185,132.93543907774864,142.87510423181985,113.17400032173401
CRYBB3,0,0,0,0,0,0,0,0,0,0
CRYBG1,23.772739190764003,67.34669355075384,7.115691531386225,192.997079578161,23.431904398481386,89.03447066408923,61.47647723618599,78.19829589908598,86.33862393527363,7.8435156640636174
CRYBG2,0,0,1.314126635194483,0,0,0.2924374286223589,0,0,7.257270738885328,0
CRYBG3,83.87264754856132,177.34295009556408,331.00474072144345,386.2083834245866,143.37667355306363,151.24636810313592,165.42700418563112,62.09923048423003,148.73898195792034,107.82929479266254
CRYGA,0,0,0,0,0,0,0,0,0,0
CRYGB,0,0,0,0,0,0,0,0,0,0
CRYGC,0,0,0,0,0,0,0,0,0,0
CRYGD,0,0,0,0,0,0,0,0,0,0
CRYGEP,0,0,0,0,0,0,0,0,0,0
CRYGFP,0,0,0,0,0,0,0,0,0,0
CRYGGP,0,0,0,0,0,0,0,0,0,0
CRYGN,0,0,0,0.6878278212590646,0,0,0,0,0,0
CRYGS,16.664699379692664,13.973709095085223,25.63261430882246,28.636456689407026,23.798762144493644,32.7970158909627,24.062987954754767,14.057813093465828,21.852005905568166,21.937038859169263
CRYL1,63.844065220119006,81.71607702292751,102.6066091829557,112.55167069498876,65.2883901880166,124.32504222124409,73.81301396434742,133.42393146562236,42.54748790987387,70.26785416123158
CRYM,5.164243666692375,10.165765272234767,33.82671962984087,7.492950562029589,7.521558626981663,26.04780644847106,10.564880205397461,24.7100137896074,10.460827484239251,4.653500429367884
CRYM-AS1,4.980959024184731,30.04527259683014,11.864887373905695,2.8380607810899763,21.106666350465492,2.369185117988616,11.5389910855604,11.80766772449638,10.127593299444971,27.895278827052707
CRYZ,692.5959364898724,1310.2095880436677,1442.2244093355466,818.1169067944078,760.4686516255452,483.6825712891592,1512.2815641095988,1437.3752045837073,962.8706150765184,1383.5065923912946
CRYZL1,185.0580614836375,201.76940142484221,347.2263616265152,282.1456816836784,261.01025801889887,241.08818224389006,229.67312280003134,188.52143800919885,187.5446669314321,137.7922002932248
CRYZL2P,0,0,1.6489782783957883,0.631749893592606,0,0.6639515006632417,0.7232958097855081,4.417236643596283,0,0.8936957195951654
CRYZP1,1.1540437802441916,0,0,1.286650910001622,1.2380868564659755,1.6183955882961982,1.8184577067853354,0,1.107089672117951,1.1451569122872822
CRYZP2,0,0,0,0,0,0,0,0,0,0
CS,1646.3825072179943,1222.2535175763028,1737.3269749784288,1523.141038368883,1902.1320909316728,1080.988900969665,1086.716539250697,1270.0835755367434,1193.725813046547,1431.6131452457212
CSAD,68.37080084009203,68.49848876008967,72.63674622194934,115.41344344217805,108.18887743484835,80.69471765657835,68.37313295935903,80.56469263144832,75.68354373894155,71.83605018984979
CSAG1,1.1740225235906898,0,2.9752707128110005,0,0,0,0,0,0,0
CSAG2,0,1.4033995976411209,1.804324810598038,0,0,0,0,0,2.2427668291963534,0
CSAG3,5.2889390033612695,5.762126919732849,7.64984333893948,1.839523523743293,1.2660629433935133,1.6513442238885887,3.764765592180374,0,2.2824284025961674,0
CSAG4,0,0,0,0,0,0,0,0,0,0
CSDC2,0,0,0,0,0,0,0,0,0,0
CSDE1,6610.698009443171,5736.247797245748,6661.9737729451745,7048.25283012295,6826.198755430102,6519.818544602853,6134.472090750374,5829.126798378004,6397.313344472372,6328.04141112511
CSE1L,1162.9985441063054,1120.18915190719,1349.2257270003324,1182.8894484594011,1308.0517627145125,1319.5938233798631,1027.2709137240213,1210.9312474244937,1387.508907762654,1231.0229102671476
CSF1,287.92399815961943,522.9962717516361,367.7773307464422,744.7773621680799,415.5181788019035,219.09100661239916,567.081954187261,290.4157365108298,340.499655042744,465.9172314306596
CSF1R,10.307100150045454,22.77439911398773,0.7301353701177321,6.204921610110529,2.6269462409721904,4.327746963888948,2.938716091787647,11.163274370149734,14.261800210663619,2.619498372612182
CSF2,1.157622261375488,1.3899440417063789,0.9977694404234005,2.4978974853114533,0,0,1.8140079208754627,0,1.1105424613201156,1.1522263916404383
CSF2RA,1.0607200639751366,1.570344278425515,0,2.3854600903898016,1.409837666012706,2.784918953326694,1.793358036927008,0,1.2535709338570842,1.4878483883282774
CSF2RB,414.0197972673436,284.0484527180875,338.8581207184595,606.1777187052239,485.67873315705674,1067.985838392395,888.7090885738726,702.5507393824206,992.6062662489658,995.3069539430417
CSF2RBP1,0,0,0,0,0,0,0,0,0,0
CSF3,0,4.09620076569724,4.617690046725027,1.2672593364370923,0,0,0,2.1397175134109783,0,0.779233391274573
CSF3R,2.442253121546992,0.7980008737926095,0,1.3573085690106075,1.6363109022648852,0.17115431317712784,0.9955481306568579,3.298236312129224,0,0
CSGALNACT1,1.0138028336341391,0,0.9242794049307221,0.6100125495024241,2.3995865689438647,2.234135489384064,1.6185529278878243,0.7501363251614455,0,0
CSGALNACT2,583.1383915950807,397.7877961153386,452.20000785008943,248.07954572433434,405.16245226240255,653.9694650769529,381.5670309311909,606.2242903241926,327.755478685695,451.8938097954249
CSGALNACT2P1,0,0,0,0,1.2351109424356703,0,0,0,0,0
CSGALNACT2P2,0,0,0,0,0,0,0,0,0,0
CSH1,0,0,0,0,0,0,0,0,0,0
CSH2,0,0,0,0,0,0,0,0,0,0
CSHL1,0,0,0,0,0,0,0,0,0,0
CSK,1481.4762169222058,1499.9945910778188,1225.7619386830916,1810.0466069998797,1542.4671362660408,1737.692541085848,1744.4132745066588,2106.7414650898295,1840.506306605038,1744.5462623017654
CSKMT,7.384840920859398,23.800986880700854,9.318853413162715,9.76838009478489,16.48006438177933,13.25927743304921,12.999786639597847,6.9630987549582635,5.845662938077153,3.732599888585466
CSMD1,0.3576873448483179,0,6.159882797441763,3.9247807152534593,0.42175837459894205,0,0,0,1.1684229333848395,0
CSMD2,0,1.3524827555765473,0,0,0,0,0,0,0,0
CSMD3,4.2028395320245915,0,0.5349236091328942,0,0.6396656888214486,0,0,0,0,0
CSN1S1,0,0,0,0,0,0,0,0,0,0
CSN1S2AP,0,0,0,0,0,0,0,0,0,0
CSN2,0,0,0,0,0,0,0,0,0,0
CSN3,0,0,0,0,0,0,0,0,0,0
CSNK1A1,1477.4807559077437,1390.7868931836497,1254.2038050039155,1665.6582807722918,1480.6843451624889,1477.4139781944632,1644.8942754519553,1510.2300293379024,1475.9158570932582,1554.4649744985334
CSNK1A1L,0,0,0,0,0,0,0,0,0,0
CSNK1A1P1,0,0,0,0,0,0,0,0,0,0
CSNK1A1P3,0,0,0,0,0,0,0,0,0,0
CSNK1D,480.6298351017975,641.445989160422,672.5971772537587,650.1416580812272,719.4666210001376,612.810016340113,608.3055402672088,647.7617164774671,603.8751940576691,733.9987140127727
CSNK1E,452.1916054330651,423.8315679222302,356.25755155127246,524.5762871760433,442.9596292962678,549.6110018871366,543.46529331283,471.11392356768005,817.3675404669912,417.3915805745341
CSNK1G1,414.859065164023,584.4901817992517,652.5697668555775,629.3815940057574,560.8389678823803,588.021596536245,483.7407977122309,480.5352835930069,458.7817546011415,500.97046014129637
CSNK1G2,596.440155616583,845.9740800155247,349.35222855863293,395.43744725534236,518.434965801482,426.2053215401009,589.6115461307979,553.6061767381327,672.7463232398002,740.8514699943881
CSNK1G2P1,0,1.40990142367098,0,0.6552573496299762,1.25990400460638,0.8238226882846812,0,0,0,0
CSNK1G3,509.2350580210314,479.3548840771902,437.302325437367,371.1748132231404,447.4362771490972,637.8946661684682,529.2043534008335,621.9029586124248,477.5466747550565,483.31912221153306
CSNK2A1,1839.1196455955708,1576.4202559760836,2013.4038194679454,1957.0116687610678,2404.693633876265,1547.6829302984688,1561.4604924892121,1529.0717127377757,1514.8822746472981,1679.948521201104
CSNK2A2,991.6492318758235,761.8485545363425,1292.4660302547159,1229.7881137837946,866.1889805305736,1271.664101148766,1103.6818542190024,898.9019252550492,897.3693251294044,1151.7095247256837
CSNK2A3,1.1419176600489531,6.858077458884506,0,4.641212164679494,0,6.567570968161989,0.9060617294890002,0,0,1.128507950638911
CSNK2B,699.0293767991907,718.9138803066915,986.1051895620349,542.5728976311333,858.5248618425137,560.9199953572703,623.1094598426821,598.7727012341506,606.7716213391533,662.4353159913162
CSNKA2IP,0,1.3561199889670719,0,0,1.2317982659782953,0,0,0,0,0
CSP1,0,0,0,0,0,0,0,0,0,0
CSP2,0,0,0,0,0,0,0,0,0,0
CSPG4,3.3828545793020255,12.192214914775652,9.292300172785058,5.4744956756465575,6.175876406305454,19.98147450679177,41.46475198054949,4.174010855433874,8.632237296776635,2.2192687267374933
CSPG4BP,0,0,0,1.3756556425181292,0,0,0,0,0,0
CSPG4P10,4.173773220193944,0,1.202028156603433,3.9619866277038964,0.983119153601885,1.936567605335125,0.7177351999240044,0.9739919818337804,1.2635507187366417,7.9627511440869485
CSPG4P11,0,1.359119254994036,10.33248040076596,6.831117804414751,0,0,3.614469999006365,0,0,0
CSPG4P12,3.383263499342822,13.548515584534371,36.13211321984818,19.837648336255985,2.470359454621546,4.994498062005227,7.211543374313259,5.009262409701551,7.554228862467294,4.439280457886172
CSPG4P13,2.2581831930380267,8.138585627109979,62.894328605004965,4.770944946002293,1.2352215702999672,2.492984025709722,1.8035754473080547,0.835611214406009,1.0806070578358662,2.223287529459253
CSPG4P3Y,0,0,0,0,0,0,0,0,0,0
CSPG4P4Y,0,0,0,0,0,0,0,0,0,0
CSPG4P5,0,0,0,0,4.954674033246137,2.4964710742483036,0,0,0,0
CSPG5,0,1.494673760314577,3.344251804846827,1.4734579278832567,1.3549245597884525,1.2256043409882809,0.9905650585470218,1.8221595096497574,1.1802967340712631,1.2273027232231524
CSPP1,236.8404335449541,117.30835448041402,255.04402481057082,192.15102077549327,265.3264844647695,193.79797323994552,172.01256647532318,164.3387083977021,227.783363718419,247.1626115068142
CSRNP1,255.00529026638046,295.4969830626757,183.77811454566182,303.2702379485503,194.70586431406713,228.30305058967684,257.43620484693304,295.4769818412949,316.47317711452814,234.55884452773535
CSRNP2,87.93821777166299,155.64746673186355,116.18938552851627,163.93018673623817,173.73961529676356,95.62109109600546,165.98439658019274,103.97165231446688,185.79085174913774,133.57439337362487
CSRNP3,0,27.008143863736372,72.76069350883338,2.774341906594415,10.605752651528146,5.396183348839542,0.7296592671108539,18.916904951701614,0.8730932402169057,1.7954761919099924
CSRP1,186.50291356007304,250.61040781146554,291.70851112024104,346.54216391936234,240.692798307897,322.2116923534075,319.24514409371795,301.2414214994694,326.3154186269475,290.25590833898906
CSRP2,9.500256926487006,11.050205042068784,11.92649886016942,7.006685330081385,7.195464455531831,29.6009470465691,8.981206015706013,11.714766498382062,7.425608717295662,19.56620208843124
CSRP3,0,0,0,0,0,0,0,0,0,0
CST1,0,0,0.8588087794200495,0,0,0,0,1.0041346572350882,0,0
CST11,0,0,0,0,0,0,0,0,0,0
CST12P,0,0,0,0,0,0,0,0,0,0
CST13P,0,0,0,0,0,0,0,0,0,0
CST2,0,0,0,0,0,0,0,0,0,0
CST2P1,0,0,0,0,0,0,0,0,0,0
CST3,47.52701123214088,138.70399101908487,422.96686361316637,97.09286154384002,57.300261444624084,95.58037935903005,117.2817369277361,313.304192012874,66.58078127215128,178.3141991175071
CST4,0,0,0,0,0,0,0,0,0,0
CST5,0,0,0,0,0,0,0,0,0,0
CST6,0,0,0,0,0,0,0,0,0,0
CST7,1.158870430153295,5.566468770104468,1.010839254473795,0.639894413383262,2.4805627181163703,0.8078568366016494,3.64611401480385,1.7053359299610442,1.1119032681927012,0
CST8,0,0,0,0,0,0,0,0,0,0
CST9,0,0,0,0,0,0,0,0,0,0
CST9L,0,0,0,0,0,0,0,0,0,0
CST9LP1,0,0,0,0,0,0,0,0,0,0
CST9LP2,0,0,0,0,0,0,0,0,0,0
CSTA,0,4.269949887801833,2.0304921365538604,1.8939875463104259,7.042894626925815,5.658813709901766,3.708024360911282,6.091308229120361,0,3.543240299643342
