rowname,baseMean,log2FoldChange,lfcSE,pvalue,padj
AC004922.1,8.531337432192936,0.04383689638692146,0.45547438184196676,0.8041820571411659,0.9118460658495744
AC004923.2,0,NA,NA,NA,NA
AC004923.3,0,NA,NA,NA,NA
AC004924.1,0.14117742642266068,0.02404059297873488,0.49018908608759204,0.9225301125813458,NA
AC004938.1,0.05351372520589371,-0.00321441442447917,0.4907283088534109,1,NA
AC004941.2,0.09848633798772678,-0.031371482813003,0.4911821775016686,0.8058773268547056,NA
AC004945.1,0.0473711005651362,-0.0031889024928830373,0.4907300751721344,1,NA
AC004951.2,9.841324063975645,-0.23534404561837655,0.39741834772290513,0.3611984998189238,0.5941526421548788
AC004951.3,4.978465038838139,0.21322051283937576,0.451893701987794,0.3771092649292423,0.6100223666525499
AC004965.1,0,NA,NA,NA,NA
AC004967.1,34.46960411084048,-0.5787056067342587,0.26317246099588415,0.010656465479535375,0.04827514039381486
AC004975.1,0,NA,NA,NA,NA
AC004980.1,85.35984854973333,-0.08745825757729994,0.19362345038369733,0.6217807772821816,0.8024823360739208
AC004980.2,0.8273591970101251,-0.13572103727162066,0.5002398773320845,0.2780354454097793,NA
AC004980.3,9.64494019087668,-0.013609243954794775,0.3650636623566539,0.9532908089755281,0.9819021030416235
AC004980.4,0,NA,NA,NA,NA
AC004986.1,0.0568778973230751,-0.003240101853762429,0.4907257605293205,1,NA
AC004987.1,0,NA,NA,NA,NA
AC004987.2,0.5073331843203225,-0.04017522506026735,0.4928172231843411,0.49181589367204814,NA
AC004987.3,0.06593628476360977,0.03006318518329647,0.49071485944156384,0.9225285063323979,NA
AC004987.4,0.24415097966887783,-0.005233697349792829,0.49060915054801824,1,NA
AC004997.1,12.963194840140257,0.1471958721850327,0.48502280256438163,0.3929408009806489,0.6246671508549249
AC005000.1,0.1841358285132758,-0.003581108291002524,0.4907058061886389,1,NA
AC005000.2,0.08272316651289864,0.03197388480715554,0.4909257718149237,0.9225285063323979,NA
AC005002.1,0,NA,NA,NA,NA
AC005002.2,0,NA,NA,NA,NA
AC005005.1,0.06593628476360977,0.03006318518329647,0.49071485944156384,0.9225285063323979,NA
AC005005.2,0,NA,NA,NA,NA
AC005008.1,0,NA,NA,NA,NA
AC005011.1,0,NA,NA,NA,NA
AC005014.1,1.329338215466259,-0.09432574465918937,0.4663028657065695,0.5878446532120353,NA
AC005017.1,0.16562760739263657,-0.00496776092341035,0.4906217017267335,1,NA
AC005019.1,0.06112383956223574,-0.003255107838130001,0.49072465608569227,1,NA
AC005020.1,0.0568778973230751,-0.003240101853762429,0.4907257605293205,1,NA
AC005020.2,3.1734771756240283,-0.3012318830555413,0.5343684693416281,0.18692715672870533,0.39869420438515196
AC005033.1,0,NA,NA,NA,NA
AC005034.1,0,NA,NA,NA,NA
AC005040.1,0,NA,NA,NA,NA
AC005041.1,0,NA,NA,NA,NA
AC005042.1,1.1649379600898946,0.06497939370908608,0.48326572886324565,0.5396293943285418,NA
AC005042.3,0,NA,NA,NA,NA
AC005066.1,0,NA,NA,NA,NA
AC005070.1,0,NA,NA,NA,NA
AC005070.2,0,NA,NA,NA,NA
AC005077.1,0.18789306828960076,-0.00799659380915463,0.4879163618895117,0.8285819563310179,NA
AC005077.2,0.7663233900790544,-8.180144896769353e-5,0.4787746882548201,0.987481073825271,NA
AC005077.3,0,NA,NA,NA,NA
AC005077.4,455.8576198434864,-1.5087285394362375,0.33742196289248455,7.349889496008348e-7,1.2548984635515447e-5
